"nro_registro_interno","fecha_ingreso_denuncia","id_tema","subtema","id_referido_tipo","id_provincia","id_genero","edad_aparente","id_embarazada"
"1525942515","4/25/2021","1","37","1","27","2","37","0"
"5584052515","4/27/2021","1","37","1","27","2","40","0"
"594052515","4/27/2021","1","37","1","27","2","50","0"
"6505052515","4/28/2021","1","37","1","27","2","40","0"
"5525554505","1/8/2020","1","37","1","18","2","","0"
"584555505","4/25/2020","1","37","1","18","2","57","0"
"3584156505","7/20/2020","1","37","1","18","2","","0"
"1575556505","8/23/2020","1","37","1","18","2","","0"
"4584451515","4/5/2021","1","37","1","18","2","30","0"
"9484943515","5/31/2021","1","37","1","18","2","50","0"
"9425256505","8/3/2020","1","37","1","19","2","","0"
"6584846505","5/31/2020","1","37","1","20","2","","0"
"7515756505","8/30/2020","1","37","1","20","2","46","0"
"3575554505","1/13/2020","1","37","1","22","2","","0"
"1584845505","2/7/2020","1","37","1","22","2","","0"
"1584845505","2/7/2020","1","37","1","22","2","","0"
"4594845505","2/9/2020","1","37","1","22","2","","0"
"1545845505","2/14/2020","1","37","1","22","2","","0"
"6505355505","4/6/2020","1","37","1","22","2","","0"
"4525355505","4/8/2020","1","37","1","22","2","","0"
"515555505","4/28/2020","1","37","1","22","2","52","0"
"2575556505","8/23/2020","1","37","1","22","2","19","0"
"505656505","8/24/2020","1","37","1","22","2","","0"
"7545656505","8/26/2020","1","37","1","22","2","","0"
"7505947505","9/7/2020","1","37","1","22","2","","0"
"3515557505","10/7/2020","1","37","1","22","2","","0"
"4555558415","12/1/2020","1","37","1","22","2","","0"
"4555849415","12/16/2020","1","37","1","22","2","45","0"
"3525450515","2/26/2021","1","37","1","22","2","26","0"
"8475051515","3/24/2021","1","37","1","22","2","0","0"
"2565551515","4/12/2021","1","37","1","22","2","45","0"
"7515357515","11/5/2021","1","37","1","22","2","40","0"
"9494457515","11/8/2021","1","37","1","22","2","45","0"
"9494557515","11/11/2021","1","37","1","22","2","60","0"
"9435357505","9/28/2020","1","37","1","23","2","","0"
"8465948415","11/2/2020","1","37","1","23","2","","0"
"8465056505","7/16/2020","1","37","1","24","2","","0"
"5565056505","7/17/2020","1","37","1","24","2","","0"
"9415554505","1/4/2020","1","37","1","25","2","","0"
"8415654505","1/17/2020","1","37","1","25","2","","0"
"9425654505","1/19/2020","1","37","1","25","2","","0"
"545846505","6/6/2020","1","37","1","25","2","40","0"
"9415356505","8/11/2020","1","37","1","25","2","50","0"
"9415356505","8/11/2020","1","37","1","25","2","20","0"
"9425456505","8/17/2020","1","37","1","25","2","","0"
"3555153515","6/10/2021","1","37","1","25","2","30","0"
"5565758425","12/29/2021","1","37","1","25","2","21","0"
"7505554505","1/4/2020","1","37","1","26","2","","0"
"9425554505","1/6/2020","1","37","1","26","2","","0"
"525554505","1/7/2020","1","37","1","26","2","","0"
"7545554505","1/10/2020","1","37","1","26","2","","0"
"1575554505","1/13/2020","1","37","1","26","2","","0"
"1594654505","1/15/2020","1","37","1","26","2","","0"
"3594654505","1/16/2020","1","37","1","26","2","","0"
"3515654505","1/18/2020","1","37","1","26","2","","0"
"4515654505","1/18/2020","1","37","1","26","2","","0"
"2535654505","1/20/2020","1","37","1","26","2","","0"
"2545654505","1/21/2020","1","37","1","26","2","","0"
"1584754505","1/25/2020","1","37","1","26","2","","0"
"1525754505","1/31/2020","1","37","1","26","2","","0"
"2525754505","1/31/2020","1","37","1","26","2","","0"
"1535754505","2/1/2020","1","37","1","26","2","","0"
"7545754505","2/3/2020","1","37","1","26","2","","0"
"3565754505","2/5/2020","1","37","1","26","2","","0"
"4515845505","2/12/2020","1","37","1","26","2","","0"
"3555845505","2/17/2020","1","37","1","26","2","","0"
"6575845505","2/19/2020","1","37","1","26","2","","0"
"2545945505","2/27/2020","1","37","1","26","2","","0"
"6535945505","2/27/2020","1","37","1","26","2","","0"
"3584055505","3/3/2020","1","37","1","26","2","","0"
"8484055505","3/3/2020","1","37","1","26","2","20","0"
"4594055505","3/4/2020","1","37","1","26","2","","0"
"8405055505","3/4/2020","1","37","1","26","2","","0"
"8405055505","3/4/2020","1","37","1","26","2","","0"
"9494055505","3/4/2020","1","37","1","26","2","","0"
"7505055505","3/5/2020","1","37","1","26","2","","0"
"525055505","3/6/2020","1","37","1","26","2","","0"
"8435055505","3/6/2020","1","37","1","26","2","","0"
"3545055505","3/8/2020","1","37","1","26","2","","0"
"575055505","3/10/2020","1","37","1","26","2","","0"
"7565055505","3/10/2020","1","37","1","26","2","","0"
"6575055505","3/11/2020","1","37","1","26","2","","0"
"9484155505","3/11/2020","1","37","1","26","2","","0"
"9484155505","3/11/2020","1","37","1","26","2","","0"
"3515155505","3/14/2020","1","37","1","26","2","35","0"
"3515155505","3/14/2020","1","37","1","26","2","55","0"
"5515155505","3/14/2020","1","37","1","26","2","55","0"
"5545155505","3/18/2020","1","37","1","26","2","","0"
"8465155505","3/21/2020","1","37","1","26","2","","0"
"6535255505","3/28/2020","1","37","1","26","2","","0"
"565255505","4/3/2020","1","37","1","26","2","23","0"
"5575255505","4/4/2020","1","37","1","26","2","","0"
"1515355505","4/7/2020","1","37","1","26","2","","0"
"6565355505","4/13/2020","1","37","1","26","2","","0"
"7565355505","4/13/2020","1","37","1","26","2","","0"
"7565355505","4/13/2020","1","37","1","26","2","","0"
"7535455505","4/21/2020","1","37","1","26","2","","0"
"9455455505","4/22/2020","1","37","1","26","2","22","0"
"4565455505","4/24/2020","1","37","1","26","2","","0"
"6515555505","4/28/2020","1","37","1","26","2","","0"
"9415555505","4/28/2020","1","37","1","26","2","","0"
"9425555505","4/28/2020","1","37","1","26","2","","0"
"7575555505","5/5/2020","1","37","1","26","2","","0"
"7575555505","5/5/2020","1","37","1","26","2","","0"
"584655505","5/6/2020","1","37","1","26","2","68","0"
"2535655505","5/12/2020","1","37","1","26","2","","0"
"7525655505","5/12/2020","1","37","1","26","2","47","0"
"9475655505","5/17/2020","1","37","1","26","2","","0"
"6505755505","5/20/2020","1","37","1","26","2","","0"
"6535755505","5/24/2020","1","37","1","26","2","","0"
"9484846505","5/29/2020","1","37","1","26","2","","0"
"7594846505","6/1/2020","1","37","1","26","2","","0"
"5505846505","6/2/2020","1","37","1","26","2","","0"
"5505846505","6/2/2020","1","37","1","26","2","","0"
"5505846505","6/2/2020","1","37","1","26","2","","0"
"1535846505","6/6/2020","1","37","1","26","2","","0"
"2535846505","6/6/2020","1","37","1","26","2","30","0"
"7525846505","6/6/2020","1","37","1","26","2","","0"
"5555846505","6/8/2020","1","37","1","26","2","","0"
"8475846505","6/10/2020","1","37","1","26","2","","0"
"3584946505","6/13/2020","1","37","1","26","2","","0"
"505946505","6/17/2020","1","37","1","26","2","","0"
"7515946505","6/20/2020","1","37","1","26","2","","0"
"535946505","6/23/2020","1","37","1","26","2","","0"
"6525946505","6/23/2020","1","37","1","26","2","","0"
"4545946505","6/25/2020","1","37","1","26","2","","0"
"3555946505","6/26/2020","1","37","1","26","2","","0"
"6565946505","6/28/2020","1","37","1","26","2","29","0"
"7565946505","6/29/2020","1","37","1","26","2","","0"
"7515056505","7/7/2020","1","37","1","26","2","","0"
"5535056505","7/10/2020","1","37","1","26","2","","0"
"5555056505","7/15/2020","1","37","1","26","2","","0"
"6565056505","7/17/2020","1","37","1","26","2","","0"
"584156505","7/20/2020","1","37","1","26","2","","0"
"4584156505","7/21/2020","1","37","1","26","2","","0"
"4584156505","7/21/2020","1","37","1","26","2","","0"
"6584156505","7/21/2020","1","37","1","26","2","45","0"
"2505156505","7/22/2020","1","37","1","26","2","30","0"
"8405156505","7/22/2020","1","37","1","26","2","","0"
"6505156505","7/23/2020","1","37","1","26","2","","0"
"6505156505","7/23/2020","1","37","1","26","2","","0"
"4535156505","7/28/2020","1","37","1","26","2","","0"
"4535156505","7/28/2020","1","37","1","26","2","","0"
"1565156505","7/31/2020","1","37","1","26","2","","0"
"1565156505","7/31/2020","1","37","1","26","2","50","0"
"3555156505","7/31/2020","1","37","1","26","2","","0"
"584256505","8/1/2020","1","37","1","26","2","","0"
"5525256505","8/4/2020","1","37","1","26","2","","0"
"6525256505","8/4/2020","1","37","1","26","2","","0"
"1555256505","8/5/2020","1","37","1","26","2","49","0"
"8455256505","8/5/2020","1","37","1","26","2","","0"
"7555256505","8/6/2020","1","37","1","26","2","45","0"
"8475256505","8/7/2020","1","37","1","26","2","","0"
"5594356505","8/9/2020","1","37","1","26","2","","0"
"4505356505","8/10/2020","1","37","1","26","2","","0"
"6515356505","8/12/2020","1","37","1","26","2","","0"
"5545356505","8/14/2020","1","37","1","26","2","","0"
"555356505","8/14/2020","1","37","1","26","2","","0"
"555356505","8/14/2020","1","37","1","26","2","","0"
"3565456505","8/19/2020","1","37","1","26","2","39","0"
"8465456505","8/19/2020","1","37","1","26","2","60","0"
"1584556505","8/20/2020","1","37","1","26","2","","0"
"5584556505","8/20/2020","1","37","1","26","2","","0"
"4525556505","8/21/2020","1","37","1","26","2","","0"
"3505656505","8/24/2020","1","37","1","26","2","","0"
"3505656505","8/24/2020","1","37","1","26","2","","0"
"3525656505","8/25/2020","1","37","1","26","2","","0"
"3535656505","8/25/2020","1","37","1","26","2","","0"
"9445656505","8/26/2020","1","37","1","26","2","","0"
"7594756505","8/28/2020","1","37","1","26","2","","0"
"8484756505","8/28/2020","1","37","1","26","2","","0"
"7515756505","8/30/2020","1","37","1","26","2","50","0"
"8435756505","8/30/2020","1","37","1","26","2","","0"
"6545756505","8/31/2020","1","37","1","26","2","","0"
"9494847505","9/1/2020","1","37","1","26","2","62","0"
"3515847505","9/2/2020","1","37","1","26","2","","0"
"1525847505","9/3/2020","1","37","1","26","2","","0"
"1525847505","9/3/2020","1","37","1","26","2","","0"
"1525847505","9/3/2020","1","37","1","26","2","","0"
"4515847505","9/3/2020","1","37","1","26","2","","0"
"6525847505","9/3/2020","1","37","1","26","2","","0"
"1525947505","9/8/2020","1","37","1","26","2","","0"
"3555947505","9/9/2020","1","37","1","26","2","","0"
"4565947505","9/10/2020","1","37","1","26","2","","0"
"8415057505","9/12/2020","1","37","1","26","2","","0"
"7525057505","9/13/2020","1","37","1","26","2","52","0"
"5545057505","9/14/2020","1","37","1","26","2","","0"
"2505157505","9/16/2020","1","37","1","26","2","","0"
"4515157505","9/16/2020","1","37","1","26","2","","0"
"525157505","9/16/2020","1","37","1","26","2","30","0"
"5505157505","9/16/2020","1","37","1","26","2","","0"
"6515157505","9/16/2020","1","37","1","26","2","","0"
"4545157505","9/18/2020","1","37","1","26","2","","0"
"545257505","9/23/2020","1","37","1","26","2","","0"
"3555357505","9/29/2020","1","37","1","26","2","24","0"
"5584457505","10/1/2020","1","37","1","26","2","","0"
"1525457505","10/3/2020","1","37","1","26","2","","0"
"1525457505","10/3/2020","1","37","1","26","2","","0"
"8475457505","10/5/2020","1","37","1","26","2","","0"
"1594557505","10/6/2020","1","37","1","26","2","","0"
"4594557505","10/6/2020","1","37","1","26","2","","0"
"1535557505","10/8/2020","1","37","1","26","2","","0"
"4584657505","10/11/2020","1","37","1","26","2","17","0"
"4505657505","10/12/2020","1","37","1","26","2","","0"
"535657505","10/13/2020","1","37","1","26","2","","0"
"4535657505","10/14/2020","1","37","1","26","2","","0"
"4505848415","10/25/2020","1","37","1","26","2","","0"
"7505848415","10/25/2020","1","37","1","26","2","42","0"
"7594848415","10/25/2020","1","37","1","26","2","","0"
"3515848415","10/26/2020","1","37","1","26","2","","0"
"7565848415","10/29/2020","1","37","1","26","2","","0"
"1505058415","11/4/2020","1","37","1","26","2","","0"
"505058415","11/4/2020","1","37","1","26","2","","0"
"7555058415","11/7/2020","1","37","1","26","2","19","0"
"1555158415","11/11/2020","1","37","1","26","2","","0"
"5565158415","11/12/2020","1","37","1","26","2","","0"
"7565158415","11/12/2020","1","37","1","26","2","","0"
"4584558415","11/27/2020","1","37","1","26","2","","0"
"5575458415","11/27/2020","1","37","1","26","2","","0"
"6505558415","11/29/2020","1","37","1","26","2","","0"
"3555558415","12/1/2020","1","37","1","26","2","","0"
"2594658415","12/3/2020","1","37","1","26","2","","0"
"515658415","12/4/2020","1","37","1","26","2","","0"
"8435658415","12/4/2020","1","37","1","26","2","","0"
"9415658415","12/4/2020","1","37","1","26","2","","0"
"505758415","12/8/2020","1","37","1","26","2","","0"
"7505758415","12/9/2020","1","37","1","26","2","","0"
"1535758415","12/10/2020","1","37","1","26","2","","0"
"4535758415","12/10/2020","1","37","1","26","2","40","0"
"5555758415","12/11/2020","1","37","1","26","2","0","0"
"9455758415","12/11/2020","1","37","1","26","2","40","0"
"5594849415","12/13/2020","1","37","1","26","2","33","0"
"1545849415","12/15/2020","1","37","1","26","2","42","0"
"5545849415","12/15/2020","1","37","1","26","2","30","0"
"2555849415","12/16/2020","1","37","1","26","2","0","0"
"2555849415","12/16/2020","1","37","1","26","2","0","0"
"4515949415","12/18/2020","1","37","1","26","2","0","0"
"1594059415","12/21/2020","1","37","1","26","2","38","0"
"3575949415","12/21/2020","1","37","1","26","2","45","0"
"4565949415","12/21/2020","1","37","1","26","2","37","0"
"594059415","12/21/2020","1","37","1","26","2","25","0"
"7575949415","12/21/2020","1","37","1","26","2","50","0"
"525059415","12/23/2020","1","37","1","26","2","30","0"
"525059415","12/23/2020","1","37","1","26","2","0","0"
"9465059415","12/26/2020","1","37","1","26","2","26","0"
"2515159415","12/29/2020","1","37","1","26","2","50","0"
"2515259415","1/5/2021","1","37","1","26","2","50","0"
"3525259415","1/6/2021","1","37","1","26","2","50","0"
"4515259415","1/6/2021","1","37","1","26","2","50","0"
"525259415","1/6/2021","1","37","1","26","2","0","0"
"525259415","1/6/2021","1","37","1","26","2","0","0"
"6515259415","1/6/2021","1","37","1","26","2","37","0"
"7545259415","1/7/2021","1","37","1","26","2","22","0"
"7545259415","1/7/2021","1","37","1","26","2","60","0"
"8445359415","1/12/2021","1","37","1","26","2","35","0"
"9445359415","1/12/2021","1","37","1","26","2","30","0"
"1555359415","1/13/2021","1","37","1","26","2","0","0"
"1594459415","1/14/2021","1","37","1","26","2","30","0"
"8425459415","1/15/2021","1","37","1","26","2","0","0"
"535459415","1/16/2021","1","37","1","26","2","40","0"
"1505559415","1/19/2021","1","37","1","26","2","35","0"
"8415559415","1/19/2021","1","37","1","26","2","30","0"
"5525559415","1/20/2021","1","37","1","26","2","0","0"
"7545559415","1/21/2021","1","37","1","26","2","0","0"
"7545559415","1/21/2021","1","37","1","26","2","0","0"
"1575559415","1/22/2021","1","37","1","26","2","19","0"
"2575559415","1/22/2021","1","37","1","26","2","45","0"
"2575559415","1/22/2021","1","37","1","26","2","45","0"
"3575559415","1/22/2021","1","37","1","26","2","0","0"
"7594050515","2/8/2021","1","37","1","26","2","50","0"
"535050515","2/9/2021","1","37","1","26","2","40","0"
"9435050515","2/9/2021","1","37","1","26","2","40","0"
"4584150515","2/12/2021","1","37","1","26","2","50","0"
"4584150515","2/12/2021","1","37","1","26","2","50","0"
"4584150515","2/12/2021","1","37","1","26","2","45","0"
"8475050515","2/12/2021","1","37","1","26","2","40","0"
"6584450515","2/25/2021","1","37","1","26","2","0","0"
"5525450515","2/26/2021","1","37","1","26","2","60","0"
"6505450515","2/26/2021","1","37","1","26","2","0","0"
"6525550515","3/3/2021","1","37","1","26","2","25","0"
"8465750515","3/12/2021","1","37","1","26","2","45","0"
"9465750515","3/12/2021","1","37","1","26","2","50","0"
"4575750515","3/13/2021","1","37","1","26","2","70","0"
"575750515","3/13/2021","1","37","1","26","2","60","0"
"5515841515","3/15/2021","1","37","1","26","2","50","0"
"5515841515","3/15/2021","1","37","1","26","2","45","0"
"594941515","3/17/2021","1","37","1","26","2","50","0"
"1545941515","3/19/2021","1","37","1","26","2","39","0"
"1545941515","3/19/2021","1","37","1","26","2","0","0"
"6594051515","3/21/2021","1","37","1","26","2","22","0"
"1525051515","3/22/2021","1","37","1","26","2","25","0"
"7545051515","3/23/2021","1","37","1","26","2","30","0"
"9465051515","3/24/2021","1","37","1","26","2","0","0"
"6584151515","3/25/2021","1","37","1","26","2","60","0"
"2545151515","3/26/2021","1","37","1","26","2","40","0"
"5545151515","3/26/2021","1","37","1","26","2","40","0"
"6525151515","3/26/2021","1","37","1","26","2","0","0"
"4545251515","3/29/2021","1","37","1","26","2","40","0"
"6515251515","3/29/2021","1","37","1","26","2","40","0"
"3555251515","3/30/2021","1","37","1","26","2","34","0"
"9484351515","3/31/2021","1","37","1","26","2","50","0"
"525351515","4/2/2021","1","37","1","26","2","0","0"
"1545351515","4/3/2021","1","37","1","26","2","40","0"
"6584451515","4/6/2021","1","37","1","26","2","0","0"
"1535451515","4/7/2021","1","37","1","26","2","0","0"
"555451515","4/8/2021","1","37","1","26","2","0","0"
"6565451515","4/8/2021","1","37","1","26","2","60","0"
"6565451515","4/8/2021","1","37","1","26","2","60","0"
"7555451515","4/8/2021","1","37","1","26","2","0","0"
"8465451515","4/8/2021","1","37","1","26","2","45","0"
"9484551515","4/9/2021","1","37","1","26","2","50","0"
"3565551515","4/12/2021","1","37","1","26","2","50","0"
"6505651515","4/13/2021","1","37","1","26","2","0","0"
"6505651515","4/13/2021","1","37","1","26","2","0","0"
"1555651515","4/15/2021","1","37","1","26","2","23","0"
"1505751515","4/16/2021","1","37","1","26","2","60","0"
"584751515","4/16/2021","1","37","1","26","2","25","0"
"1545751515","4/18/2021","1","37","1","26","2","44","0"
"2505842515","4/20/2021","1","37","1","26","2","0","0"
"6505942515","4/24/2021","1","37","1","26","2","30","0"
"5545052515","4/29/2021","1","37","1","26","2","0","0"
"9484252515","5/4/2021","1","37","1","26","2","30","0"
"6535252515","5/7/2021","1","37","1","26","2","0","0"
"3565552515","5/19/2021","1","37","1","26","2","30","0"
"3584652515","5/20/2021","1","37","1","26","2","0","0"
"5584652515","5/20/2021","1","37","1","26","2","50","0"
"535652515","5/21/2021","1","37","1","26","2","14","0"
"1584752515","5/24/2021","1","37","1","26","2","30","0"
"5535752515","5/26/2021","1","37","1","26","2","40","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"9435843515","5/29/2021","1","37","1","26","2","30","0"
"6525943515","6/1/2021","1","37","1","26","2","40","0"
"3535943515","6/2/2021","1","37","1","26","2","50","0"
"6545943515","6/2/2021","1","37","1","26","2","40","0"
"8455943515","6/2/2021","1","37","1","26","2","40","0"
"584053515","6/3/2021","1","37","1","26","2","50","0"
"2515053515","6/4/2021","1","37","1","26","2","40","0"
"6594053515","6/4/2021","1","37","1","26","2","50","0"
"8415053515","6/4/2021","1","37","1","26","2","40","0"
"8415053515","6/4/2021","1","37","1","26","2","50","0"
"9494153515","6/7/2021","1","37","1","26","2","30","0"
"6584253515","6/11/2021","1","37","1","26","2","40","0"
"1515253515","6/12/2021","1","37","1","26","2","19","0"
"1565253515","6/14/2021","1","37","1","26","2","35","0"
"1565253515","6/14/2021","1","37","1","26","2","45","0"
"9484353515","6/15/2021","1","37","1","26","2","0","0"
"515353515","6/16/2021","1","37","1","26","2","40","0"
"5505353515","6/16/2021","1","37","1","26","2","50","0"
"1535353515","6/17/2021","1","37","1","26","2","45","0"
"9445353515","6/17/2021","1","37","1","26","2","30","0"
"8494553515","6/23/2021","1","37","1","26","2","45","0"
"4565653515","6/29/2021","1","37","1","26","2","60","0"
"2594753515","6/30/2021","1","37","1","26","2","50","0"
"5594753515","6/30/2021","1","37","1","26","2","30","0"
"4594844515","7/3/2021","1","37","1","26","2","30","0"
"7545844515","7/5/2021","1","37","1","26","2","50","0"
"7545844515","7/5/2021","1","37","1","26","2","41","0"
"5594944515","7/7/2021","1","37","1","26","2","35","0"
"8455154515","7/14/2021","1","37","1","26","2","42","0"
"6594354515","7/19/2021","1","37","1","26","2","0","0"
"8484554515","7/27/2021","1","37","1","26","2","50","0"
"2555654515","8/2/2021","1","37","1","26","2","70","0"
"7575654515","8/2/2021","1","37","1","26","2","60","0"
"6584845515","8/6/2021","1","37","1","26","2","52","0"
"7594945515","8/10/2021","1","37","1","26","2","45","0"
"3545945515","8/12/2021","1","37","1","26","2","45","0"
"7535945515","8/12/2021","1","37","1","26","2","0","0"
"1515055515","8/14/2021","1","37","1","26","2","0","0"
"515055515","8/14/2021","1","37","1","26","2","40","0"
"6505055515","8/14/2021","1","37","1","26","2","0","0"
"9415055515","8/14/2021","1","37","1","26","2","0","0"
"3525055515","8/15/2021","1","37","1","26","2","40","0"
"3535055515","8/15/2021","1","37","1","26","2","0","0"
"7565055515","8/17/2021","1","37","1","26","2","72","0"
"1594155515","8/18/2021","1","37","1","26","2","50","0"
"4535155515","8/19/2021","1","37","1","26","2","60","0"
"6535155515","8/19/2021","1","37","1","26","2","36","0"
"5584255515","8/20/2021","1","37","1","26","2","40","0"
"3594255515","8/21/2021","1","37","1","26","2","39","0"
"6575255515","8/24/2021","1","37","1","26","2","60","0"
"3525355515","8/25/2021","1","37","1","26","2","0","0"
"2555355515","8/26/2021","1","37","1","26","2","40","0"
"4535355515","8/26/2021","1","37","1","26","2","0","0"
"9445355515","8/26/2021","1","37","1","26","2","36","0"
"6594455515","8/27/2021","1","37","1","26","2","30","0"
"3545455515","8/30/2021","1","37","1","26","2","30","0"
"1594555515","8/31/2021","1","37","1","26","2","45","0"
"7594555515","8/31/2021","1","37","1","26","2","0","0"
"5594655515","9/4/2021","1","37","1","26","2","60","0"
"6594655515","9/4/2021","1","37","1","26","2","51","0"
"7515655515","9/5/2021","1","37","1","26","2","51","0"
"1535755515","9/8/2021","1","37","1","26","2","0","0"
"555755515","9/9/2021","1","37","1","26","2","51","0"
"555755515","9/9/2021","1","37","1","26","2","0","0"
"6565755515","9/9/2021","1","37","1","26","2","30","0"
"3594056515","9/17/2021","1","37","1","26","2","50","0"
"3594056515","9/17/2021","1","37","1","26","2","50","0"
"7594056515","9/18/2021","1","37","1","26","2","50","0"
"5525056515","9/19/2021","1","37","1","26","2","60","0"
"6535156515","9/24/2021","1","37","1","26","2","0","0"
"9445256515","9/28/2021","1","37","1","26","2","35","0"
"2525556515","10/8/2021","1","37","1","26","2","60","0"
"3525556515","10/8/2021","1","37","1","26","2","50","0"
"4525556515","10/8/2021","1","37","1","26","2","50","0"
"4525556515","10/8/2021","1","37","1","26","2","62","0"
"525556515","10/8/2021","1","37","1","26","2","50","0"
"6594656515","10/11/2021","1","37","1","26","2","40","0"
"1515756515","10/16/2021","1","37","1","26","2","40","0"
"3555756515","10/18/2021","1","37","1","26","2","40","0"
"1594847515","10/19/2021","1","37","1","26","2","42","0"
"5565847515","10/21/2021","1","37","1","26","2","60","0"
"584947515","10/22/2021","1","37","1","26","2","40","0"
"1565947515","10/25/2021","1","37","1","26","2","0","0"
"1505157515","10/29/2021","1","37","1","26","2","35","0"
"6525157515","10/30/2021","1","37","1","26","2","30","0"
"4575257515","11/4/2021","1","37","1","26","2","29","0"
"6535357515","11/6/2021","1","37","1","26","2","35","0"
"6535357515","11/6/2021","1","37","1","26","2","35","0"
"545457515","11/9/2021","1","37","1","26","2","0","0"
"584557515","11/11/2021","1","37","1","26","2","40","0"
"9484557515","11/11/2021","1","37","1","26","2","40","0"
"4535557515","11/12/2021","1","37","1","26","2","50","0"
"584657515","11/14/2021","1","37","1","26","2","40","0"
"2525657515","11/15/2021","1","37","1","26","2","0","0"
"2525657515","11/15/2021","1","37","1","26","2","0","0"
"1584757515","11/18/2021","1","37","1","26","2","20","0"
"2584757515","11/18/2021","1","37","1","26","2","20","0"
"4575657515","11/18/2021","1","37","1","26","2","45","0"
"7575657515","11/18/2021","1","37","1","26","2","50","0"
"8484757515","11/18/2021","1","37","1","26","2","20","0"
"5565848425","11/24/2021","1","37","1","26","2","0","0"
"5575848425","11/25/2021","1","37","1","26","2","45","0"
"515948425","11/26/2021","1","37","1","26","2","45","0"
"2535948425","11/27/2021","1","37","1","26","2","15","0"
"3515948425","11/27/2021","1","37","1","26","2","50","0"
"535058425","12/1/2021","1","37","1","26","2","50","0"
"555058425","12/2/2021","1","37","1","26","2","50","0"
"3594158425","12/4/2021","1","37","1","26","2","50","0"
"4584258425","12/6/2021","1","37","1","26","2","0","0"
"1545258425","12/9/2021","1","37","1","26","2","50","0"
"4545258425","12/9/2021","1","37","1","26","2","50","0"
"5584358425","12/11/2021","1","37","1","26","2","58","0"
"4575458425","12/17/2021","1","37","1","26","2","50","0"
"8435558425","12/20/2021","1","37","1","26","2","60","0"
"9484658425","12/21/2021","1","37","1","26","2","0","0"
"7505758425","12/27/2021","1","37","1","26","2","0","0"
"535758425","12/28/2021","1","37","1","26","2","0","0"
"7584849425","12/30/2021","1","37","1","26","2","0","0"
"505155505","3/13/2020","1","37","1","1","3","","0"
"545554505","1/9/2020","1","37","1","1","1","","0"
"5545654505","1/21/2020","1","37","1","1","1","","0"
"9425754505","1/30/2020","1","37","1","1","1","","0"
"525754505","1/31/2020","1","37","1","1","1","","0"
"9435754505","2/1/2020","1","37","1","1","1","","0"
"6535754505","2/2/2020","1","37","1","1","1","","0"
"3545845505","2/15/2020","1","37","1","1","1","35","0"
"2555845505","2/16/2020","1","37","1","1","1","24","0"
"2565845505","2/18/2020","1","37","1","1","1","","0"
"6575845505","2/19/2020","1","37","1","1","1","","0"
"6594945505","2/22/2020","1","37","1","1","1","","0"
"505945505","2/23/2020","1","37","1","1","1","","0"
"9435155505","3/16/2020","1","37","1","1","1","","0"
"3525355505","4/8/2020","1","37","1","1","1","34","0"
"505455505","4/17/2020","1","37","1","1","1","40","0"
"2525455505","4/20/2020","1","37","1","1","1","","0"
"5545455505","4/22/2020","1","37","1","1","1","","0"
"9415555505","4/28/2020","1","37","1","1","1","","0"
"1594655505","5/7/2020","1","37","1","1","1","50","0"
"594655505","5/7/2020","1","37","1","1","1","","0"
"2525655505","5/11/2020","1","37","1","1","1","","0"
"5555655505","5/14/2020","1","37","1","1","1","30","0"
"9455655505","5/14/2020","1","37","1","1","1","36","0"
"8484755505","5/18/2020","1","37","1","1","1","","0"
"3594755505","5/19/2020","1","37","1","1","1","","0"
"9494755505","5/19/2020","1","37","1","1","1","","0"
"8425755505","5/21/2020","1","37","1","1","1","50","0"
"5545755505","5/25/2020","1","37","1","1","1","","0"
"505846505","6/1/2020","1","37","1","1","1","65","0"
"3555846505","6/8/2020","1","37","1","1","1","","0"
"5584946505","6/13/2020","1","37","1","1","1","","0"
"5505946505","6/18/2020","1","37","1","1","1","","0"
"5515946505","6/19/2020","1","37","1","1","1","","0"
"2525946505","6/22/2020","1","37","1","1","1","","0"
"2545946505","6/25/2020","1","37","1","1","1","","0"
"2555946505","6/26/2020","1","37","1","1","1","","0"
"4584056505","7/2/2020","1","37","1","1","1","45","0"
"2575056505","7/18/2020","1","37","1","1","1","","0"
"4515156505","7/25/2020","1","37","1","1","1","","0"
"525156505","7/26/2020","1","37","1","1","1","39","0"
"9425156505","7/26/2020","1","37","1","1","1","39","0"
"1594256505","8/1/2020","1","37","1","1","1","50","0"
"8494356505","8/8/2020","1","37","1","1","1","","0"
"5525356505","8/12/2020","1","37","1","1","1","40","0"
"5505456505","8/16/2020","1","37","1","1","1","","0"
"6545756505","8/31/2020","1","37","1","1","1","","0"
"5565257505","9/24/2020","1","37","1","1","1","","0"
"3505457505","10/2/2020","1","37","1","1","1","","0"
"525457505","10/3/2020","1","37","1","1","1","","0"
"2555557505","10/9/2020","1","37","1","1","1","","0"
